#BaseShapeInfo
Story,3
Zlebe,0,300,600,900
#MassCenter
MC   ,1,750,600
MC   ,2,750,600
MC   ,3,750,600

#Resp_Result
質点数, 3, 出力時間刻み(s), 0.01, ダンパー数, 0,出力単位, cm-rad,基礎変位含まない
Time(s),DX_1,DY_1,θZ_1,AX_1,AY_1,AX_2,DX_2,AY_2,DY_2,AθZ_2,DθZ_2,AX_3,DX_3,AY_3,DY_3,AθZ_3,DθZ_3,AX_R,DX_R,AY_R,DY_R,AθZ_R,DθZ_R,Extra_1
35.76,0,0,0,0,0,0,-0.310465266,0,0,0,0,0,-0.858874002,0,0,0,0,0,-1.09951797,0,0,0,0,0
35.77,0,0,0,0,0,0,-0.352428905,0,0,0,0,0,-0.963122399,0,0,0,0,0,-1.247277675,0,0,0,0,0
35.78,0,0,0,0,0,0,-0.386325752,0,0,0,0,0,-1.050904603,0,0,0,0,0,-1.37407885,0,0,0,0,0
35.79,0,0,0,0,0,0,-0.416258559,0,0,0,0,0,-1.130595287,0,0,0,0,0,-1.49058096,0,0,0,0,0
35.8,0,0,0,0,0,0,-0.436424624,0,0,0,0,0,-1.189619023,0,0,0,0,0,-1.580318104,0,0,0,0,0
35.81,0,0,0,0,0,0,-0.45179129,0,0,0,0,0,-1.238486978,0,0,0,0,0,-1.656902889,0,0,0,0,0
35.82,0,0,0,0,0,0,-0.453254891,0,0,0,0,0,-1.260032636,0,0,0,0,0,-1.698616672,0,0,0,0,0
35.83,0,0,0,0,0,0,-0.447886498,0,0,0,0,0,-1.268152061,0,0,0,0,0,-1.723194772,0,0,0,0,0
35.84,0,0,0,0,0,0,-0.430637386,0,0,0,0,0,-1.248997043,0,0,0,0,0,-1.711603286,0,0,0,0,0
35.85,0,0,0,0,0,0,-0.407550065,0,0,0,0,0,-1.216439308,0,0,0,0,0,-1.682237991,0,0,0,0,0
35.86,0,0,0,0,0,0,-0.380622114,0,0,0,0,0,-1.165303994,0,0,0,0,0,-1.624149516,0,0,0,0,0
35.87,0,0,0,0,0,0,-0.351806869,0,0,0,0,0,-1.105039619,0,0,0,0,0,-1.551946411,0,0,0,0,0
35.88,0,0,0,0,0,0,-0.324317885,0,0,0,0,0,-1.035245408,0,0,0,0,0,-1.459614515,0,0,0,0,0
35.89,0,0,0,0,0,0,-0.297480629,0,0,0,0,0,-0.960768216,0,0,0,0,0,-1.35739129,0,0,0,0,0
35.9,0,0,0,0,0,0,-0.270335007,0,0,0,0,0,-0.880103304,0,0,0,0,0,-1.239727813,0,0,0,0,0
35.91,0,0,0,0,0,0,-0.243037855,0,0,0,0,0,-0.796397734,0,0,0,0,0,-1.114476963,0,0,0,0,0
35.92,0,0,0,0,0,0,-0.213999815,0,0,0,0,0,-0.709056251,0,0,0,0,0,-0.979629327,0,0,0,0,0
35.93,0,0,0,0,0,0,-0.184106299,0,0,0,0,0,-0.619928073,0,0,0,0,0,-0.84006581,0,0,0,0,0
35.94,0,0,0,0,0,0,-0.156414972,0,0,0,0,0,-0.534415613,0,0,0,0,0,-0.702444323,0,0,0,0,0
35.95,0,0,0,0,0,0,-0.129805805,0,0,0,0,0,-0.450679925,0,0,0,0,0,-0.565777152,0,0,0,0,0
35.96,0,0,0,0,0,0,-0.109563932,0,0,0,0,0,-0.378395084,0,0,0,0,0,-0.443120057,0,0,0,0,0
35.97,0,0,0,0,0,0,-0.09245096,0,0,0,0,0,-0.311737212,0,0,0,0,0,-0.327347541,0,0,0,0,0
35.98,0,0,0,0,0,0,-0.082454707,0,0,0,0,0,-0.260981584,0,0,0,0,0,-0.233720272,0,0,0,0,0
35.99,0,0,0,0,0,0,-0.075955624,0,0,0,0,0,-0.218040351,0,0,0,0,0,-0.150975222,0,0,0,0,0
36,0,0,0,0,0,0,-0.07398532,0,0,0,0,0,-0.190838216,0,0,0,0,0,-0.093136922,0,0,0,0,0
36.01,0,0,0,0,0,0,-0.074240467,0,0,0,0,0,-0.171370307,0,0,0,0,0,-0.047537851,0,0,0,0,0
36.02,0,0,0,0,0,0,-0.073513448,0,0,0,0,0,-0.161924613,0,0,0,0,0,-0.022984661,0,0,0,0,0
36.03,0,0,0,0,0,0,-0.072303792,0,0,0,0,0,-0.157403858,0,0,0,0,0,-0.008773462,0,0,0,0,0
36.04,0,0,0,0,0,0,-0.065268792,0,0,0,0,0,-0.154829234,0,0,0,0,0,-0.007762637,0,0,0,0,0
36.05,0,0,0,0,0,0,-0.055371205,0,0,0,0,0,-0.153210944,0,0,0,0,0,-0.013238503,0,0,0,0,0
36.06,0,0,0,0,0,0,-0.038910808,0,0,0,0,0,-0.147811859,0,0,0,0,0,-0.024225186,0,0,0,0,0
36.07,0,0,0,0,0,0,-0.019225432,0,0,0,0,0,-0.140554885,0,0,0,0,0,-0.037919896,0,0,0,0,0
36.08,0,0,0,0,0,0,0.004484582,0,0,0,0,0,-0.127391165,0,0,0,0,0,-0.050861967,0,0,0,0,0
36.09,0,0,0,0,0,0,0.03017231,0,0,0,0,0,-0.11132486,0,0,0,0,0,-0.06343419,0,0,0,0,0
36.1,0,0,0,0,0,0,0.057413263,0,0,0,0,0,-0.088776179,0,0,0,0,0,-0.069305203,0,0,0,0,0
36.11,0,0,0,0,0,0,0.085417474,0,0,0,0,0,-0.063042045,0,0,0,0,0,-0.071883227,0,0,0,0,0
36.12,0,0,0,0,0,0,0.113183855,0,0,0,0,0,-0.031321084,0,0,0,0,0,-0.063123496,0,0,0,0,0
36.13,0,0,0,0,0,0,0.140833367,0,0,0,0,0,0.003341816,0,0,0,0,0,-0.048792368,0,0,0,0,0
36.14,0,0,0,0,0,0,0.165086248,0,0,0,0,0,0.040430217,0,0,0,0,0,-0.023097094,0,0,0,0,0
36.15,0,0,0,0,0,0,0.187670018,0,0,0,0,0,0.078710514,0,0,0,0,0,0.008182543,0,0,0,0,0
36.16,0,0,0,0,0,0,0.204395282,0,0,0,0,0,0.114999471,0,0,0,0,0,0.047644497,0,0,0,0,0
36.17,0,0,0,0,0,0,0.218241665,0,0,0,0,0,0.150309879,0,0,0,0,0,0.091127258,0,0,0,0,0
36.18,0,0,0,0,0,0,0.227900229,0,0,0,0,0,0.182852816,0,0,0,0,0,0.140645021,0,0,0,0,0
36.19,0,0,0,0,0,0,0.235500889,0,0,0,0,0,0.214035812,0,0,0,0,0,0.193128397,0,0,0,0,0
36.2,0,0,0,0,0,0,0.241993127,0,0,0,0,0,0.243840936,0,0,0,0,0,0.249597337,0,0,0,0,0
36.21,0,0,0,0,0,0,0.247940685,0,0,0,0,0,0.272968971,0,0,0,0,0,0.30802479,0,0,0,0,0
36.22,0,0,0,0,0,0,0.25384195,0,0,0,0,0,0.300951039,0,0,0,0,0,0.366430291,0,0,0,0,0
36.23,0,0,0,0,0,0,0.259720467,0,0,0,0,0,0.328369978,0,0,0,0,0,0.424825004,0,0,0,0,0
36.24,0,0,0,0,0,0,0.266038003,0,0,0,0,0,0.354641942,0,0,0,0,0,0.479470835,0,0,0,0,0
36.25,0,0,0,0,0,0,0.272571275,0,0,0,0,0,0.380350281,0,0,0,0,0,0.532274458,0,0,0,0,0
36.26,0,0,0,0,0,0,0.280066317,0,0,0,0,0,0.40507468,0,0,0,0,0,0.579087228,0,0,0,0,0
36.27,0,0,0,0,0,0,0.288033975,0,0,0,0,0,0.429315569,0,0,0,0,0,0.622956081,0,0,0,0,0
36.28,0,0,0,0,0,0,0.295775896,0,0,0,0,0,0.450932054,0,0,0,0,0,0.658365608,0,0,0,0,0
36.29,0,0,0,0,0,0,0.303406889,0,0,0,0,0,0.471258903,0,0,0,0,0,0.689618206,0,0,0,0,0
36.3,0,0,0,0,0,0,0.307983968,0,0,0,0,0,0.485182113,0,0,0,0,0,0.70914161,0,0,0,0,0
36.31,0,0,0,0,0,0,0.311060346,0,0,0,0,0,0.495958562,0,0,0,0,0,0.722901264,0,0,0,0,0
36.32,0,0,0,0,0,0,0.308968593,0,0,0,0,0,0.496770745,0,0,0,0,0,0.722552647,0,0,0,0,0
36.33,0,0,0,0,0,0,0.304337209,0,0,0,0,0,0.492686468,0,0,0,0,0,0.715271196,0,0,0,0,0
36.34,0,0,0,0,0,0,0.294949025,0,0,0,0,0,0.477847433,0,0,0,0,0,0.694166363,0,0,0,0,0
36.35,0,0,0,0,0,0,0.283223339,0,0,0,0,0,0.457723486,0,0,0,0,0,0.666268691,0,0,0,0,0
36.36,0,0,0,0,0,0,0.269573855,0,0,0,0,0,0.429735963,0,0,0,0,0,0.627970682,0,0,0,0,0
36.37,0,0,0,0,0,0,0.254979013,0,0,0,0,0,0.397884261,0,0,0,0,0,0.584561925,0,0,0,0,0
36.38,0,0,0,0,0,0,0.239354995,0,0,0,0,0,0.360446227,0,0,0,0,0,0.533197141,0,0,0,0,0
36.39,0,0,0,0,0,0,0.223225239,0,0,0,0,0,0.320263058,0,0,0,0,0,0.477922749,0,0,0,0,0
36.4,0,0,0,0,0,0,0.202068867,0,0,0,0,0,0.271679042,0,0,0,0,0,0.412191584,0,0,0,0,0
36.41,0,0,0,0,0,0,0.178442406,0,0,0,0,0,0.218966831,0,0,0,0,0,0.341321938,0,0,0,0,0
36.42,0,0,0,0,0,0,0.145572784,0,0,0,0,0,0.153188842,0,0,0,0,0,0.255894455,0,0,0,0,0
36.43,0,0,0,0,0,0,0.108161054,0,0,0,0,0,0.080990302,0,0,0,0,0,0.163313221,0,0,0,0,0
36.44,0,0,0,0,0,0,0.060707796,0,0,0,0,0,-0.006853037,0,0,0,0,0,0.053902297,0,0,0,0,0
36.45,0,0,0,0,0,0,0.008320111,0,0,0,0,0,-0.102384263,0,0,0,0,0,-0.063778771,0,0,0,0,0
36.46,0,0,0,0,0,0,-0.053296097,0,0,0,0,0,-0.214691157,0,0,0,0,0,-0.199873847,0,0,0,0,0
36.47,0,0,0,0,0,0,-0.119447219,0,0,0,0,0,-0.335241648,0,0,0,0,0,-0.345017604,0,0,0,0,0
36.48,0,0,0,0,0,0,-0.193701321,0,0,0,0,0,-0.472759526,0,0,0,0,0,-0.510004681,0,0,0,0,0
36.49,0,0,0,0,0,0,-0.271937245,0,0,0,0,0,-0.618615213,0,0,0,0,0,-0.684742806,0,0,0,0,0
36.5,0,0,0,0,0,0,-0.354119317,0,0,0,0,0,-0.777208728,0,0,0,0,0,-0.876744421,0,0,0,0,0
36.51,0,0,0,0,0,0,-0.438240536,0,0,0,0,0,-0.942061639,0,0,0,0,0,-1.077229351,0,0,0,0,0
36.52,0,0,0,0,0,0,-0.5204279,0,0,0,0,0,-1.111551322,0,0,0,0,0,-1.288265942,0,0,0,0,0
36.53,0,0,0,0,0,0,-0.601664964,0,0,0,0,0,-1.283319525,0,0,0,0,0,-1.504487642,0,0,0,0,0
36.54,0,0,0,0,0,0,-0.677500561,0,0,0,0,0,-1.452239523,0,0,0,0,0,-1.724007795,0,0,0,0,0
36.55,0,0,0,0,0,0,-0.750681867,0,0,0,0,0,-1.619759908,0,0,0,0,0,-1.945148815,0,0,0,0,0
36.56,0,0,0,0,0,0,-0.817337705,0,0,0,0,0,-1.778792696,0,0,0,0,0,-2.162396157,0,0,0,0,0
36.57,0,0,0,0,0,0,-0.880786915,0,0,0,0,0,-1.933654661,0,0,0,0,0,-2.377730137,0,0,0,0,0
36.58,0,0,0,0,0,0,-0.9380393,0,0,0,0,0,-2.07652895,0,0,0,0,0,-2.582433412,0,0,0,0,0
36.59,0,0,0,0,0,0,-0.992246552,0,0,0,0,0,-2.21351247,0,0,0,0,0,-2.781912737,0,0,0,0,0
36.6,0,0,0,0,0,0,-1.040779478,0,0,0,0,0,-2.336438563,0,0,0,0,0,-2.964563596,0,0,0,0,0
36.61,0,0,0,0,0,0,-1.086524028,0,0,0,0,0,-2.452456808,0,0,0,0,0,-3.138944911,0,0,0,0,0
36.62,0,0,0,0,0,0,-1.125040018,0,0,0,0,0,-2.551131055,0,0,0,0,0,-3.289307669,0,0,0,0,0
36.63,0,0,0,0,0,0,-1.160003878,0,0,0,0,0,-2.641282425,0,0,0,0,0,-3.427867659,0,0,0,0,0
36.64,0,0,0,0,0,0,-1.182975633,0,0,0,0,0,-2.70730087,0,0,0,0,0,-3.532828899,0,0,0,0,0
36.65,0,0,0,0,0,0,-1.200054443,0,0,0,0,0,-2.761460345,0,0,0,0,0,-3.621279644,0,0,0,0,0
36.66,0,0,0,0,0,0,-1.199777541,0,0,0,0,0,-2.782935233,0,0,0,0,0,-3.66606722,0,0,0,0,0
36.67,0,0,0,0,0,0,-1.190972006,0,0,0,0,0,-2.788348848,0,0,0,0,0,-3.689398625,0,0,0,0,0
36.68,0,0,0,0,0,0,-1.162420679,0,0,0,0,0,-2.754811917,0,0,0,0,0,-3.662008617,0,0,0,0,0
36.69,0,0,0,0,0,0,-1.124166229,0,0,0,0,0,-2.702134607,0,0,0,0,0,-3.609694002,0,0,0,0,0
36.7,0,0,0,0,0,0,-1.068846762,0,0,0,0,0,-2.61039494,0,0,0,0,0,-3.505766843,0,0,0,0,0
36.71,0,0,0,0,0,0,-1.005141511,0,0,0,0,0,-2.49945995,0,0,0,0,0,-3.376477173,0,0,0,0,0
36.72,0,0,0,0,0,0,-0.93209466,0,0,0,0,0,-2.357613534,0,0,0,0,0,-3.202790797,0,0,0,0,0
36.73,0,0,0,0,0,0,-0.854457327,0,0,0,0,0,-2.200577179,0,0,0,0,0,-3.007287787,0,0,0,0,0
36.74,0,0,0,0,0,0,-0.774888122,0,0,0,0,0,-2.024493639,0,0,0,0,0,-2.778880682,0,0,0,0,0
36.75,0,0,0,0,0,0,-0.694369591,0,0,0,0,0,-1.839050274,0,0,0,0,0,-2.534304437,0,0,0,0,0
36.76,0,0,0,0,0,0,-0.612529347,0,0,0,0,0,-1.641762018,0,0,0,0,0,-2.26543073,0,0,0,0,0
36.77,0,0,0,0,0,0,-0.530039611,0,0,0,0,0,-1.438653158,0,0,0,0,0,-1.9846172,0,0,0,0,0
36.78,0,0,0,0,0,0,-0.442496699,0,0,0,0,0,-1.225593493,0,0,0,0,0,-1.685140095,0,0,0,0,0
36.79,0,0,0,0,0,0,-0.352470645,0,0,0,0,0,-1.007643982,0,0,0,0,0,-1.37649167,0,0,0,0,0
36.8,0,0,0,0,0,0,-0.257836661,0,0,0,0,0,-0.783813251,0,0,0,0,0,-1.05846959,0,0,0,0,0
36.81,0,0,0,0,0,0,-0.160938332,0,0,0,0,0,-0.557092477,0,0,0,0,0,-0.735841278,0,0,0,0,0
36.82,0,0,0,0,0,0,-0.065356483,0,0,0,0,0,-0.333555246,0,0,0,0,0,-0.418026598,0,0,0,0,0
36.83,0,0,0,0,0,0,0.029578445,0,0,0,0,0,-0.111582414,0,0,0,0,0,-0.102577347,0,0,0,0,0
36.84,0,0,0,0,0,0,0.117593345,0,0,0,0,0,0.097587197,0,0,0,0,0,0.194413563,0,0,0,0,0
36.85,0,0,0,0,0,0,0.202207727,0,0,0,0,0,0.300465279,0,0,0,0,0,0.482334005,0,0,0,0,0
36.86,0,0,0,0,0,0,0.277438264,0,0,0,0,0,0.483551424,0,0,0,0,0,0.741938704,0,0,0,0,0
36.87,0,0,0,0,0,0,0.348057559,0,0,0,0,0,0.65691177,0,0,0,0,0,0.987628988,0,0,0,0,0
36.88,0,0,0,0,0,0,0.409048528,0,0,0,0,0,0.806440334,0,0,0,0,0,1.198930263,0,0,0,0,0
36.89,0,0,0,0,0,0,0.465308118,0,0,0,0,0,0.94425791,0,0,0,0,0,1.393332708,0,0,0,0,0
36.9,0,0,0,0,0,0,0.512552519,0,0,0,0,0,1.05674186,0,0,0,0,0,1.550478362,0,0,0,0,0
36.91,0,0,0,0,0,0,0.555366837,0,0,0,0,0,1.156776813,0,0,0,0,0,1.689315952,0,0,0,0,0
36.92,0,0,0,0,0,0,0.590468179,0,0,0,0,0,1.232694113,0,0,0,0,0,1.791511328,0,0,0,0,0
36.93,0,0,0,0,0,0,0.621779348,0,0,0,0,0,1.296759948,0,0,0,0,0,1.875700643,0,0,0,0,0
36.94,0,0,0,0,0,0,0.647767111,0,0,0,0,0,1.341021616,0,0,0,0,0,1.927945175,0,0,0,0,0
36.95,0,0,0,0,0,0,0.671138942,0,0,0,0,0,1.375551476,0,0,0,0,0,1.964491975,0,0,0,0,0
36.96,0,0,0,0,0,0,0.690759269,0,0,0,0,0,1.395272955,0,0,0,0,0,1.975672966,0,0,0,0,0
36.97,0,0,0,0,0,0,0.708536099,0,0,0,0,0,1.407717565,0,0,0,0,0,1.974389146,0,0,0,0,0
36.98,0,0,0,0,0,0,0.722372593,0,0,0,0,0,1.409001268,0,0,0,0,0,1.954193672,0,0,0,0,0
36.99,0,0,0,0,0,0,0.734272797,0,0,0,0,0,1.404800478,0,0,0,0,0,1.924704972,0,0,0,0,0
37,0,0,0,0,0,0,0.741329,0,0,0,0,0,1.391751518,0,0,0,0,0,1.882260175,0,0,0,0,0
37.01,0,0,0,0,0,0,0.74600485,0,0,0,0,0,1.374354548,0,0,0,0,0,1.833448725,0,0,0,0,0
37.02,0,0,0,0,0,0,0.743369539,0,0,0,0,0,1.34747489,0,0,0,0,0,1.77478643,0,0,0,0,0
37.03,0,0,0,0,0,0,0.737141508,0,0,0,0,0,1.31593542,0,0,0,0,0,1.71128341,0,0,0,0,0
37.04,0,0,0,0,0,0,0.720718643,0,0,0,0,0,1.272050513,0,0,0,0,0,1.63801755,0,0,0,0,0
37.05,0,0,0,0,0,0,0.699286016,0,0,0,0,0,1.222099033,0,0,0,0,0,1.55995421,0,0,0,0,0
37.06,0,0,0,0,0,0,0.666832121,0,0,0,0,0,1.157601523,0,0,0,0,0,1.471274092,0,0,0,0,0
37.07,0,0,0,0,0,0,0.628962351,0,0,0,0,0,1.085956063,0,0,0,0,0,1.377376867,0,0,0,0,0
37.08,0,0,0,0,0,0,0.581504104,0,0,0,0,0,0.99949538,0,0,0,0,0,1.271963797,0,0,0,0,0
37.09,0,0,0,0,0,0,0.529334061,0,0,0,0,0,0.905754467,0,0,0,0,0,1.160891817,0,0,0,0,0
37.1,0,0,0,0,0,0,0.47122209,0,0,0,0,0,0.799932667,0,0,0,0,0,1.038751829,0,0,0,0,0
37.11,0,0,0,0,0,0,0.410190243,0,0,0,0,0,0.688174296,0,0,0,0,0,0.911172999,0,0,0,0,0
37.12,0,0,0,0,0,0,0.347417577,0,0,0,0,0,0.569061951,0,0,0,0,0,0.774254604,0,0,0,0,0
37.13,0,0,0,0,0,0,0.283789468,0,0,0,0,0,0.446335848,0,0,0,0,0,0.632746728,0,0,0,0,0
37.14,0,0,0,0,0,0,0.220796373,0,0,0,0,0,0.320307748,0,0,0,0,0,0.483464886,0,0,0,0,0
37.15,0,0,0,0,0,0,0.158115325,0,0,0,0,0,0.192657041,0,0,0,0,0,0.3303629,0,0,0,0,0
37.16,0,0,0,0,0,0,0.097299821,0,0,0,0,0,0.064990263,0,0,0,0,0,0.171726292,0,0,0,0,0
37.17,0,0,0,0,0,0,0.037401049,0,0,0,0,0,-0.062684414,0,0,0,0,0,0.01036996,0,0,0,0,0
37.18,0,0,0,0,0,0,-0.018750525,0,0,0,0,0,-0.186380829,0,0,0,0,0,-0.151888276,0,0,0,0,0
37.19,0,0,0,0,0,0,-0.07306072,0,0,0,0,0,-0.308122318,0,0,0,0,0,-0.314589708,0,0,0,0,0
37.2,0,0,0,0,0,0,-0.121469816,0,0,0,0,0,-0.42142291,0,0,0,0,0,-0.47171497,0,0,0,0,0
37.21,0,0,0,0,0,0,-0.166979101,0,0,0,0,0,-0.530575627,0,0,0,0,0,-0.62610009,0,0,0,0,0
37.22,0,0,0,0,0,0,-0.205910847,0,0,0,0,0,-0.628206039,0,0,0,0,0,-0.768952947,0,0,0,0,0
37.23,0,0,0,0,0,0,-0.241610377,0,0,0,0,0,-0.720174367,0,0,0,0,0,-0.906138827,0,0,0,0,0
37.24,0,0,0,0,0,0,-0.270686148,0,0,0,0,0,-0.798419688,0,0,0,0,0,-1.026447288,0,0,0,0,0
37.25,0,0,0,0,0,0,-0.29650699,0,0,0,0,0,-0.869921495,0,0,0,0,0,-1.138462152,0,0,0,0,0
37.26,0,0,0,0,0,0,-0.314528846,0,0,0,0,0,-0.92462859,0,0,0,0,0,-1.227723525,0,0,0,0,0
37.27,0,0,0,0,0,0,-0.328718264,0,0,0,0,0,-0.97108273,0,0,0,0,0,-1.305803785,0,0,0,0,0
37.28,0,0,0,0,0,0,-0.335401252,0,0,0,0,0,-0.9995205,0,0,0,0,0,-1.357840002,0,0,0,0,0
37.29,0,0,0,0,0,0,-0.338395564,0,0,0,0,0,-1.019104987,0,0,0,0,0,-1.397078122,0,0,0,0,0
37.3,0,0,0,0,0,0,-0.334850614,0,0,0,0,0,-1.020947507,0,0,0,0,0,-1.409370815,0,0,0,0,0
37.31,0,0,0,0,0,0,-0.328092258,0,0,0,0,0,-1.014071587,0,0,0,0,0,-1.40842247,0,0,0,0,0
37.32,0,0,0,0,0,0,-0.314416935,0,0,0,0,0,-0.989163338,0,0,0,0,0,-1.380047356,0,0,0,0,0
37.33,0,0,0,0,0,0,-0.2973426,0,0,0,0,0,-0.955393965,0,0,0,0,0,-1.338194671,0,0,0,0,0
37.34,0,0,0,0,0,0,-0.274376172,0,0,0,0,0,-0.905402568,0,0,0,0,0,-1.271438229,0,0,0,0,0
37.35,0,0,0,0,0,0,-0.248514357,0,0,0,0,0,-0.847439636,0,0,0,0,0,-1.192444029,0,0,0,0,0
37.36,0,0,0,0,0,0,-0.219881496,0,0,0,0,0,-0.778274773,0,0,0,0,0,-1.094945221,0,0,0,0,0
37.37,0,0,0,0,0,0,-0.189886937,0,0,0,0,0,-0.703605258,0,0,0,0,0,-0.988353211,0,0,0,0,0
37.38,0,0,0,0,0,0,-0.161580456,0,0,0,0,0,-0.62561374,0,0,0,0,0,-0.873042796,0,0,0,0,0
37.39,0,0,0,0,0,0,-0.134103499,0,0,0,0,0,-0.545989783,0,0,0,0,0,-0.753448138,0,0,0,0,0
37.4,0,0,0,0,0,0,-0.110326267,0,0,0,0,0,-0.469517385,0,0,0,0,0,-0.634120815,0,0,0,0,0
37.41,0,0,0,0,0,0,-0.088367087,0,0,0,0,0,-0.394593671,0,0,0,0,0,-0.514924861,0,0,0,0,0
37.42,0,0,0,0,0,0,-0.0674003,0,0,0,0,0,-0.323908202,0,0,0,0,0,-0.400257937,0,0,0,0,0
37.43,0,0,0,0,0,0,-0.046921177,0,0,0,0,0,-0.255305416,0,0,0,0,0,-0.287816589,0,0,0,0,0
37.44,0,0,0,0,0,0,-0.026679493,0,0,0,0,0,-0.192302148,0,0,0,0,0,-0.184610915,0,0,0,0,0
37.45,0,0,0,0,0,0,-0.006554486,0,0,0,0,0,-0.132050496,0,0,0,0,0,-0.08594367,0,0,0,0,0
37.46,0,0,0,0,0,0,0.01220213,0,0,0,0,0,-0.07947838,0,0,0,0,0,-0.00124259,0,0,0,0,0
37.47,0,0,0,0,0,0,0.030286317,0,0,0,0,0,-0.030680004,0,0,0,0,0,0.076595488,0,0,0,0,0
37.48,0,0,0,0,0,0,0.049686266,0,0,0,0,0,0.013361178,0,0,0,0,0,0.14195533,0,0,0,0,0
37.49,0,0,0,0,0,0,0.069732783,0,0,0,0,0,0.055064664,0,0,0,0,0,0.201183341,0,0,0,0,0
37.5,0,0,0,0,0,0,0.094642273,0,0,0,0,0,0.097516398,0,0,0,0,0,0.253433471,0,0,0,0,0
37.51,0,0,0,0,0,0,0.12194144,0,0,0,0,0,0.140335823,0,0,0,0,0,0.302254655,0,0,0,0,0
37.52,0,0,0,0,0,0,0.154902533,0,0,0,0,0,0.187868182,0,0,0,0,0,0.349652689,0,0,0,0,0
37.53,0,0,0,0,0,0,0.190645909,0,0,0,0,0,0.237716486,0,0,0,0,0,0.396351383,0,0,0,0,0
37.54,0,0,0,0,0,0,0.229419344,0,0,0,0,0,0.292566634,0,0,0,0,0,0.444971369,0,0,0,0,0
37.55,0,0,0,0,0,0,0.269681757,0,0,0,0,0,0.349874698,0,0,0,0,0,0.494535481,0,0,0,0,0
37.56,0,0,0,0,0,0,0.307796096,0,0,0,0,0,0.408195991,0,0,0,0,0,0.545858388,0,0,0,0,0
37.57,0,0,0,0,0,0,0.344854867,0,0,0,0,0,0.467015186,0,0,0,0,0,0.598045571,0,0,0,0,0
37.58,0,0,0,0,0,0,0.374860491,0,0,0,0,0,0.520789063,0,0,0,0,0,0.649328111,0,0,0,0,0
37.59,0,0,0,0,0,0,0.401400183,0,0,0,0,0,0.572083659,0,0,0,0,0,0.700166108,0,0,0,0,0
37.6,0,0,0,0,0,0,0.418042884,0,0,0,0,0,0.612562344,0,0,0,0,0,0.746035587,0,0,0,0,0
37.61,0,0,0,0,0,0,0.429822183,0,0,0,0,0,0.647726066,0,0,0,0,0,0.789463527,0,0,0,0,0
37.62,0,0,0,0,0,0,0.431616714,0,0,0,0,0,0.66856028,0,0,0,0,0,0.823713013,0,0,0,0,0
37.63,0,0,0,0,0,0,0.428504709,0,0,0,0,0,0.682352945,0,0,0,0,0,0.853452187,0,0,0,0,0
37.64,0,0,0,0,0,0,0.417417868,0,0,0,0,0,0.681168215,0,0,0,0,0,0.870447218,0,0,0,0,0
37.65,0,0,0,0,0,0,0.402412175,0,0,0,0,0,0.672623563,0,0,0,0,0,0.881179752,0,0,0,0,0
37.66,0,0,0,0,0,0,0.381825309,0,0,0,0,0,0.650223002,0,0,0,0,0,0.876163494,0,0,0,0,0
37.67,0,0,0,0,0,0,0.358495844,0,0,0,0,0,0.621013619,0,0,0,0,0,0.863408247,0,0,0,0,0
37.68,0,0,0,0,0,0,0.334012941,0,0,0,0,0,0.582792403,0,0,0,0,0,0.83576309,0,0,0,0,0
37.69,0,0,0,0,0,0,0.308963236,0,0,0,0,0,0.540142754,0,0,0,0,0,0.800800999,0,0,0,0,0
37.7,0,0,0,0,0,0,0.289223986,0,0,0,0,0,0.49749685,0,0,0,0,0,0.757349225,0,0,0,0,0
37.71,0,0,0,0,0,0,0.272094305,0,0,0,0,0,0.454852786,0,0,0,0,0,0.709725602,0,0,0,0,0
37.72,0,0,0,0,0,0,0.26345555,0,0,0,0,0,0.41962685,0,0,0,0,0,0.660755541,0,0,0,0,0
37.73,0,0,0,0,0,0,0.258989255,0,0,0,0,0,0.388046199,0,0,0,0,0,0.611123838,0,0,0,0,0
37.74,0,0,0,0,0,0,0.262345825,0,0,0,0,0,0.367558857,0,0,0,0,0,0.566260145,0,0,0,0,0
37.75,0,0,0,0,0,0,0.269546567,0,0,0,0,0,0.352522791,0,0,0,0,0,0.523739461,0,0,0,0,0
37.76,0,0,0,0,0,0,0.281349497,0,0,0,0,0,0.348307046,0,0,0,0,0,0.490247329,0,0,0,0,0
37.77,0,0,0,0,0,0,0.295413952,0,0,0,0,0,0.34940843,0,0,0,0,0,0.461191847,0,0,0,0,0
37.78,0,0,0,0,0,0,0.307692538,0,0,0,0,0,0.355361323,0,0,0,0,0,0.440421334,0,0,0,0,0
37.79,0,0,0,0,0,0,0.319093544,0,0,0,0,0,0.363698257,0,0,0,0,0,0.423722073,0,0,0,0,0
37.8,0,0,0,0,0,0,0.322867637,0,0,0,0,0,0.368648902,0,0,0,0,0,0.411219606,0,0,0,0,0
37.81,0,0,0,0,0,0,0.322893848,0,0,0,0,0,0.371935516,0,0,0,0,0,0.400779452,0,0,0,0,0
37.82,0,0,0,0,0,0,0.314033583,0,0,0,0,0,0.366662755,0,0,0,0,0,0.390875374,0,0,0,0,0
37.83,0,0,0,0,0,0,0.300806486,0,0,0,0,0,0.3571839,0,0,0,0,0,0.381234725,0,0,0,0,0
37.84,0,0,0,0,0,0,0.279800416,0,0,0,0,0,0.3366094,0,0,0,0,0,0.367915943,0,0,0,0,0
